"hour","x","y","twitter","instagram"
16,141,67,0,1
16,141,69,1,0
16,141,70,3,10
16,141,71,0,3
16,141,78,0,1
16,142,59,0,2
16,142,60,0,1
16,142,63,0,2
16,142,64,0,1
16,142,74,0,2
16,142,79,0,2
16,142,82,0,1
16,142,84,0,1
16,142,85,7,0
16,142,86,0,9
16,143,62,0,1
16,143,63,0,1
16,143,75,0,3
16,143,76,0,1
16,143,79,3,28
16,143,80,0,3
16,143,82,1,1
16,143,86,1,0
16,144,35,0,1
16,144,44,0,1
16,144,60,0,1
16,144,64,0,1
16,144,67,0,1
16,144,74,0,1
16,144,82,0,1
16,144,84,0,2
16,144,90,0,3
16,145,64,0,2
16,145,78,0,1
16,145,79,1,1
16,145,80,0,2
16,145,82,0,1
16,145,83,0,1
16,145,90,0,1
16,145,91,0,1
16,145,95,0,1
16,146,63,0,1
16,146,64,0,3
16,146,65,0,2
16,146,67,0,25
16,146,78,0,2
16,146,80,0,2
16,146,82,0,5
16,146,89,0,1
16,146,110,0,1
16,147,60,0,1
16,147,66,2,0
16,147,71,1,4
16,147,74,0,1
16,147,75,0,2
16,147,80,0,5
16,147,83,0,2
16,148,51,0,1
16,148,59,3,0
16,148,75,0,1
16,148,76,0,1
16,148,80,0,4
16,148,82,0,1
16,148,86,0,1
16,148,87,1,4
16,148,94,0,1
16,148,114,0,1
16,149,60,0,1
16,149,74,0,3
16,149,75,0,1
16,149,77,0,4
16,149,78,1,0
16,149,79,0,4
16,149,88,0,2
16,149,89,0,3
16,150,67,1,0
16,150,68,0,1
16,150,72,2,0
16,150,78,1,21
16,150,79,1,2
16,150,85,1,2
16,150,91,0,1
16,151,71,0,4
16,151,74,0,1
16,151,75,0,2
16,151,76,0,1
16,151,77,1,4
16,151,86,0,1
16,152,70,0,12
16,152,72,0,2
16,152,73,0,1
16,152,74,0,2
16,152,75,0,3
16,152,76,0,1
16,152,86,0,2
16,153,55,0,1
16,153,73,0,1
16,153,74,1,4
16,153,80,0,1
16,153,96,0,1
16,154,38,1,0
16,154,74,0,2
16,155,53,0,1
16,155,71,0,10
16,155,79,0,1
16,156,71,0,1
16,156,77,0,4
16,156,79,0,1
16,157,62,0,1
16,157,78,0,1
16,157,83,0,5
16,157,84,0,2
16,158,75,0,1
16,159,26,0,1
16,159,54,0,2
16,159,60,0,1
16,159,79,0,1
16,160,77,0,1
16,160,79,0,1
16,160,84,0,1
16,160,95,1,1
16,161,66,0,1
16,163,99,0,1
16,164,76,0,1
16,164,86,0,1
16,167,115,0,2
16,168,106,0,1
16,169,115,0,1
16,171,72,0,1
16,171,73,0,1
16,172,65,0,1
16,172,78,0,1
16,173,93,0,1
16,174,63,0,1
16,175,59,0,1
16,176,83,0,1
16,178,123,0,1
16,179,93,0,1
16,179,105,0,1
16,179,123,0,1
16,181,74,0,1
16,184,92,0,3
16,185,102,0,1
16,188,98,0,1
16,191,61,0,1
16,193,98,0,1
16,195,71,0,1
16,203,113,0,1
16,208,105,2,7
16,217,105,0,1
16,225,115,0,1
16,227,119,0,1
17,70,62,0,1
17,73,75,0,2
17,80,118,0,1
17,84,34,0,2
17,85,56,0,1
17,86,64,0,1
17,87,66,0,1
17,89,50,0,1
17,92,57,0,1
17,93,86,1,1
17,93,105,0,1
17,93,107,0,5
17,94,76,0,5
17,94,112,0,6
17,95,83,0,1
17,96,81,0,1
17,97,83,0,1
17,99,73,0,1
17,100,45,0,1
17,100,107,0,2
17,100,116,0,2
17,103,22,0,1
17,104,44,0,1
17,104,81,0,1
17,104,103,0,1
17,105,77,0,2
17,105,79,0,4
17,105,80,0,1
17,107,57,1,6
17,107,58,0,5
17,107,64,0,1
17,107,72,0,1
17,107,78,0,1
17,108,72,0,5
17,108,104,0,1
17,109,72,1,4
17,109,82,0,1
17,109,100,0,1
17,110,68,0,1
17,110,71,0,1
17,110,74,0,2
17,110,106,0,1
17,111,81,0,1
17,111,102,0,1
17,112,88,0,1
17,113,76,0,2
17,113,81,0,2
17,113,100,0,1
17,114,66,0,1
17,114,76,0,1
17,114,81,0,1
17,114,87,1,1
17,115,67,0,2
17,115,78,0,1
17,116,37,1,0
17,116,72,1,0
17,116,78,0,1
17,116,80,0,2
17,116,89,0,2
17,117,78,0,1
17,117,81,0,1
17,117,110,0,1
17,118,49,0,1
17,118,77,0,1
17,118,78,0,1
17,118,79,0,1
17,118,120,0,1
17,119,57,0,3
17,119,77,0,1
17,119,78,0,5
17,119,79,0,1
17,119,93,0,1
17,120,69,0,1
17,120,78,0,11
17,120,79,0,1
17,120,84,0,1
17,120,99,0,1
17,121,36,0,3
17,121,56,1,1
17,121,62,0,1
17,121,77,0,3
17,121,78,0,5
17,121,79,0,2
17,121,119,0,1
17,122,76,0,1
17,122,78,0,3
17,122,80,0,2
17,122,104,0,1
17,123,57,0,1
17,123,58,0,1
17,123,70,1,0
17,123,88,0,3
17,124,36,0,1
17,124,58,0,1
17,124,74,0,1
17,124,80,0,3
17,124,81,0,1
17,124,89,0,1
17,124,96,1,0
17,125,60,0,1
17,125,75,0,3
17,125,78,0,3
17,125,79,0,1
17,125,87,0,1
17,125,96,0,1
17,126,52,0,1
17,126,56,0,2
17,126,58,0,2
17,127,81,0,1
17,127,82,0,1
17,127,85,0,3
17,128,69,0,1
17,128,73,0,26
17,128,82,0,1
17,129,68,0,1
17,129,69,3,1
17,129,71,1,1
17,129,76,0,5
17,129,78,0,1
17,129,82,0,1
17,129,88,1,2
17,129,90,0,1
17,130,45,0,1
17,130,68,2,14
17,130,76,0,4
17,130,77,0,1
17,130,83,0,1
17,130,119,0,1
17,131,60,0,1
17,131,67,1,9
17,131,72,0,8
17,131,73,5,32
17,131,76,1,10
17,131,84,0,1
17,132,47,0,1
17,132,72,0,3
17,132,73,0,12
17,132,74,0,7
17,132,76,0,2
17,132,81,0,2
17,133,53,0,1
17,133,58,0,1
17,133,59,0,3
17,133,67,0,1
17,133,68,0,1
17,133,70,0,1
17,133,71,0,1
17,133,73,0,2
17,133,75,0,1
17,133,76,0,1
17,133,79,0,2
17,133,85,1,4
17,134,58,0,2
17,134,59,0,1
17,134,64,0,2
17,134,71,0,4
17,134,72,2,1
17,134,73,0,1
17,134,87,0,2
17,134,96,0,1
17,135,54,0,1
17,135,64,2,0
17,135,66,0,2
17,135,68,0,3
17,135,69,0,2
17,135,70,0,1
17,135,73,0,1
17,135,74,1,3
17,135,75,0,2
17,135,76,1,5
17,135,77,0,1
17,135,83,0,1
17,135,87,0,1
17,136,37,0,1
17,136,50,0,1
17,136,55,0,1
17,136,59,0,1
17,136,65,0,3
17,136,67,0,3
17,136,68,0,2
17,136,69,0,1
17,136,70,3,16
17,136,71,0,3
17,136,72,0,1
17,136,74,0,7
17,136,76,0,1
17,136,79,0,1
17,136,81,0,1
17,136,85,0,1
17,136,87,0,1
17,137,61,1,8
17,137,65,1,6
17,137,66,2,4
17,137,67,0,1
17,137,68,2,4
17,137,69,2,3
17,137,71,0,3
17,137,72,0,1
17,137,78,0,1
17,137,85,0,1
17,137,99,0,1
17,138,46,0,1
17,138,59,0,1
17,138,60,0,5
17,138,61,0,4
17,138,62,0,1
17,138,65,0,2
17,138,66,1,2
17,138,67,1,7
17,138,69,0,3
17,138,70,0,2
17,138,71,0,4
17,138,72,1,10
17,138,79,11,283
17,139,62,0,3
17,139,63,0,1
17,139,66,0,3
17,139,68,0,3
17,139,71,1,0
17,139,72,0,4
17,139,74,0,1
17,140,59,0,1
17,140,62,0,2
17,140,65,0,2
17,140,66,0,1
17,140,67,0,1
17,140,68,0,1
17,140,69,0,1
17,140,70,0,19
17,140,71,0,3
17,140,78,1,1
17,140,92,0,15
17,141,54,0,1
17,141,61,0,2
17,141,62,0,2
17,141,65,0,2
17,141,68,0,1
17,141,70,1,12
17,141,73,0,1
17,141,78,0,2
17,142,59,0,1
17,142,69,0,3
17,142,74,0,1
17,142,79,0,1
17,142,85,6,0
17,142,86,1,8
17,143,60,0,1
17,143,65,0,1
17,143,78,1,0
17,143,79,0,16
17,143,80,0,2
17,143,81,0,1
17,143,85,0,1
17,144,41,0,8
17,144,60,0,2
17,144,71,0,1
17,144,79,0,1
17,144,81,0,1
17,144,82,0,2
17,144,83,0,1
17,144,85,0,2
17,144,92,0,1
17,145,49,0,1
17,145,77,0,1
17,145,78,0,1
17,145,79,0,2
17,145,84,0,1
17,145,88,0,1
17,145,89,0,1
17,145,90,0,1
17,145,91,0,1
17,146,59,0,1
17,146,64,0,2
17,146,67,0,11
17,146,78,0,4
17,146,82,0,5
17,146,83,0,1
17,146,110,0,1
17,147,75,0,1
17,147,76,0,1
17,147,80,1,8
17,147,94,0,1
17,148,55,0,2
17,148,59,3,0
17,148,75,0,1
17,148,76,0,1
17,148,79,0,2
17,148,87,1,2
17,148,90,0,1
17,148,93,0,1
17,148,94,0,2
17,149,74,0,2
17,149,75,0,2
17,149,77,0,3
17,149,78,0,1
17,149,79,0,7
17,149,80,0,1
17,149,88,3,0
17,150,67,0,1
17,150,72,7,0
17,150,77,0,2
17,150,78,2,17
17,150,79,0,3
17,150,85,0,5
17,150,94,0,1
17,151,24,0,2
17,151,65,0,3
17,151,71,1,6
17,151,75,0,1
17,151,77,0,1
17,151,78,0,1
17,151,79,0,2
17,151,96,0,1
17,152,65,0,1
17,152,70,0,3
17,152,73,0,1
17,152,74,0,1
17,152,80,0,1
17,152,83,0,1
17,152,86,0,1
17,153,74,0,1
17,153,75,0,1
17,153,79,0,1
17,153,88,0,1
17,153,89,0,1
17,153,99,0,1
17,154,55,0,1
17,154,73,0,2
17,154,74,0,3
17,154,89,0,1
17,154,106,0,1
17,155,71,0,5
17,155,75,0,1
17,155,80,0,1
17,156,72,0,1
17,156,74,0,1
17,156,76,0,1
17,156,77,0,1
17,156,78,0,1
17,156,80,0,3
17,157,66,0,1
17,157,76,0,1
17,157,83,0,17
17,157,84,0,3
17,157,92,0,1
17,158,110,0,1
17,159,60,0,1
17,159,67,0,1
17,159,73,0,1
17,159,87,0,1
17,160,79,0,3
17,160,84,0,1
17,161,66,0,3
17,162,84,0,2
17,164,71,1,0
17,164,76,0,1
17,164,86,0,1
17,164,96,0,1
17,164,106,0,1
17,165,104,0,1
17,166,48,0,1
17,168,75,0,1
17,168,90,0,1
17,170,105,0,1
17,171,78,0,1
17,177,55,0,1
17,179,93,0,1
17,184,92,0,1
17,184,99,0,1
17,185,113,0,1
17,187,101,0,3
17,187,102,0,1
17,190,103,0,1
17,191,61,0,1
17,204,111,0,1
17,208,105,0,2
17,215,107,0,1
18,69,76,0,1
18,79,62,1,0
18,83,78,0,1
18,84,34,0,1
18,84,45,0,1
18,84,66,0,1
18,84,67,0,1
18,85,68,0,1
18,93,107,0,2
18,94,112,0,1
18,95,83,0,2
18,99,112,0,2
18,101,95,0,1
18,103,79,0,1
18,103,80,0,1
18,103,81,1,0
18,104,79,0,1
18,104,81,0,1
18,105,79,0,9
18,105,110,0,1
18,106,74,0,2
18,106,79,0,1
18,107,57,0,1
18,107,58,0,3
18,107,64,0,1
18,107,78,1,0
18,108,72,0,2
18,108,90,0,1
18,108,104,0,1
18,108,105,0,1
18,109,72,0,1
18,109,78,0,2
18,109,92,0,1
18,109,103,0,1
18,109,118,0,1
18,110,46,0,1
18,110,74,0,1
18,111,107,0,3
18,112,74,0,1
18,112,78,0,1
18,112,81,0,1
18,112,88,0,2
18,113,76,0,1
18,113,100,0,4
18,114,76,0,3
18,114,81,0,1
18,114,87,0,1
18,114,104,0,1
18,115,67,0,1
18,115,69,0,1
18,115,77,0,1
18,115,78,0,1
18,115,80,0,3
18,115,85,0,1
18,116,52,0,1
18,116,72,1,0
18,116,78,0,1
18,116,80,0,1
18,116,81,0,2
18,116,89,0,2
18,116,93,0,1
18,117,78,0,1
18,117,81,0,1
18,118,68,1,1
18,118,77,0,2
18,118,78,0,2
18,118,79,0,2
18,118,80,0,1
18,118,99,0,1
18,118,100,0,1
18,119,57,0,2
18,119,61,0,1
18,119,68,0,1
18,119,72,0,1
18,119,77,0,1
18,119,78,0,11
18,119,79,0,2
18,119,80,0,1
18,119,82,0,1
18,120,78,1,17
18,120,79,0,1
18,120,80,0,1
18,120,112,0,1
18,121,56,0,1
18,121,78,0,1
18,121,79,0,3
18,122,58,0,1
18,122,79,0,1
18,122,80,0,3
18,123,70,0,1
18,123,79,0,1
18,123,88,0,3
18,123,94,0,1
18,124,58,0,1
18,124,74,1,5
18,124,87,0,1
18,124,96,2,0
18,125,60,0,1
18,125,73,0,1
18,125,77,0,1
18,125,78,0,4
18,125,79,0,1
18,125,81,0,2
18,125,90,0,1
18,125,106,0,1
18,126,28,0,1
18,126,50,0,1
18,126,52,0,2
18,126,58,0,1
18,126,72,0,1
18,126,87,0,1
18,127,85,0,5
18,128,73,1,9
18,128,77,0,1
18,128,79,0,1
18,128,80,0,1
18,128,81,1,0
18,128,82,0,1
18,128,87,0,1
18,128,88,0,1
18,128,98,0,1
18,129,57,1,0
18,129,64,0,1
18,129,69,0,4
18,129,70,0,1
18,129,76,0,3
18,129,84,0,1
18,130,60,0,2
18,130,68,0,11
18,130,73,0,1
18,130,75,0,1
18,130,77,1,1
18,130,85,0,1
18,131,60,0,1
18,131,67,0,6
18,131,72,2,15
18,131,73,0,21
18,131,76,0,14
18,131,77,0,1
18,131,78,0,1
18,131,80,0,2
18,132,55,0,1
18,132,66,0,1
18,132,68,0,1
18,132,72,0,5
18,132,73,0,12
18,132,74,1,13
18,132,76,0,1
18,132,77,0,3
18,132,81,1,2
18,133,53,0,1
18,133,59,0,1
18,133,68,0,2
18,133,77,0,1
18,133,78,0,2
18,133,80,0,1
18,133,85,0,2
18,133,103,0,1
18,134,64,0,3
18,134,68,0,1
18,134,70,0,1
18,134,71,0,1
18,134,72,0,2
18,134,75,0,2
18,134,76,1,1
18,134,81,0,1
18,134,83,0,1
18,134,87,0,4
18,135,49,0,1
18,135,61,0,1
18,135,67,1,0
18,135,68,0,4
18,135,71,0,2
18,135,72,0,2
18,135,73,0,1
18,135,74,0,3
18,135,75,0,1
18,135,76,0,3
18,135,79,0,1
18,135,84,0,1
18,135,90,0,1
18,136,65,0,1
18,136,68,0,1
18,136,70,0,15
18,136,72,1,1
18,136,74,0,4
18,136,76,0,1
18,136,84,0,2
18,136,89,0,2
18,136,97,0,1
18,137,59,0,1
18,137,61,0,5
18,137,62,0,1
18,137,65,0,4
18,137,66,0,4
18,137,67,0,1
18,137,68,0,1
18,137,71,0,2
18,137,72,0,2
18,137,73,1,1
18,137,78,0,1
18,137,79,0,1
18,138,51,0,2
18,138,55,0,1
18,138,60,0,6
18,138,61,0,3
18,138,62,0,1
18,138,64,0,1
18,138,66,0,1
18,138,67,0,10
18,138,69,0,4
18,138,71,0,1
18,138,72,0,9
18,138,79,12,247
18,138,80,0,1
18,139,55,0,1
18,139,58,0,1
18,139,62,0,1
18,139,63,0,1
18,139,65,0,1
18,139,67,0,4
18,139,68,0,2
18,139,69,0,2
18,139,71,3,6
18,139,72,0,3
18,139,74,1,3
18,139,75,0,2
18,139,79,0,1
18,139,80,0,1
18,140,48,0,1
18,140,57,0,2
18,140,58,0,1
18,140,59,0,1
18,140,61,0,2
18,140,62,0,2
18,140,63,0,1
18,140,65,0,3
18,140,70,0,3
18,140,71,0,1
18,140,92,0,8
18,141,56,0,1
18,141,61,0,1
18,141,62,0,1
18,141,67,0,2
18,141,68,0,2
18,141,70,0,11
18,141,71,0,1
18,141,77,0,1
18,141,78,0,2
18,141,80,0,1
18,141,82,0,1
18,142,62,0,1
18,142,63,0,2
18,142,64,0,1
18,142,66,0,2
18,142,68,1,2
18,142,69,0,1
18,142,71,1,1
18,142,74,0,1
18,142,79,0,1
18,142,81,0,1
18,142,82,0,1
18,142,85,3,0
18,142,86,0,7
18,143,59,0,1
18,143,75,0,2
18,143,77,0,1
18,143,79,1,16
18,143,80,0,1
18,143,81,0,1
18,144,41,0,1
18,144,58,0,1
18,144,64,0,1
18,144,71,0,2
18,144,79,0,1
18,144,84,0,1
18,144,85,1,0
18,144,92,0,1
18,145,60,0,1
18,145,64,0,1
18,145,66,0,3
18,145,67,0,1
18,145,79,2,4
18,145,86,0,1
18,145,127,0,1
18,146,61,0,1
18,146,62,0,9
18,146,67,0,7
18,146,78,0,2
18,146,79,0,1
18,146,80,0,5
18,146,83,0,1
18,146,85,0,1
18,146,110,0,1
18,147,53,0,1
18,147,66,6,0
18,147,69,0,1
18,147,71,0,2
18,147,75,0,1
18,147,76,0,1
18,147,77,0,1
18,147,80,0,3
18,147,81,0,3
18,147,82,1,0
18,147,83,0,3
18,147,85,0,1
18,147,92,0,6
18,147,94,0,1
18,148,55,0,1
18,148,59,3,0
18,148,75,1,1
18,148,76,0,3
18,148,81,0,2
18,148,87,1,0
18,149,56,0,3
18,149,74,1,5
18,149,75,0,1
18,149,77,0,1
18,149,79,0,4
18,149,88,0,2
18,149,92,0,3
18,149,99,0,1
18,149,100,0,1
18,150,70,1,1
18,150,78,2,17
18,150,85,0,3
18,150,92,0,1
18,150,113,0,1
18,151,71,0,4
18,151,77,1,1
18,151,79,0,1
18,151,80,0,2
18,151,81,0,1
18,151,91,0,2
18,151,95,0,1
18,152,51,0,1
18,152,70,0,7
18,152,72,0,2
18,152,73,0,1
18,152,75,0,1
18,152,85,0,1
18,152,86,0,1
18,152,88,0,1
18,152,89,0,1
18,153,72,1,0
18,153,73,0,1
18,153,77,0,1
18,154,38,3,0
18,154,71,1,1
18,154,73,0,4
18,154,74,0,4
18,155,56,0,1
18,155,71,0,4
18,155,75,0,1
18,155,90,9,0
18,156,80,0,1
18,157,72,0,1
18,157,73,1,0
18,157,78,0,1
18,157,83,0,2
18,157,84,0,1
18,158,75,0,1
18,158,111,0,1
18,159,54,0,1
18,159,55,0,1
18,159,56,0,1
18,160,79,0,3
18,160,80,0,1
18,160,84,0,1
18,161,66,0,1
18,162,84,0,1
18,162,91,0,1
18,164,45,0,1
18,164,69,0,1
18,164,73,0,1
18,164,76,0,1
18,165,71,0,1
18,166,94,0,1
18,167,106,0,1
18,168,67,0,1
18,168,79,0,1
18,169,115,0,1
18,172,78,0,1
18,173,93,0,1
18,174,65,0,1
18,175,65,0,1
18,179,54,0,1
18,184,92,0,1
18,187,62,0,1
18,187,66,0,1
18,187,101,0,1
18,192,99,0,1
18,197,60,0,1
18,198,58,0,1
18,203,113,0,1
18,207,140,0,1
18,212,99,0,1
19,66,113,0,1
19,69,60,0,1
19,78,76,0,3
19,89,114,0,1
19,93,105,1,1
19,94,76,0,2
19,94,112,0,3
19,95,83,0,1
19,100,107,0,2
19,101,43,0,1
19,101,95,0,2
19,102,65,0,1
19,102,89,0,1
19,103,42,0,1
19,103,81,0,1
19,103,99,0,2
19,104,44,0,1
19,104,81,0,1
19,105,78,0,1
19,105,79,1,9
19,106,66,2,0
19,106,82,0,1
19,107,57,1,6
19,107,58,0,1
19,107,105,0,1
19,108,16,0,1
19,108,66,0,1
19,108,72,0,1
19,109,72,0,2
19,109,82,0,2
19,109,103,0,1
19,109,118,0,1
19,110,74,0,1
19,110,78,0,1
19,110,82,0,1
19,111,82,0,1
19,111,86,0,1
19,112,49,0,1
19,112,77,0,1
19,112,82,0,2
19,112,88,0,2
19,113,74,1,0
19,113,76,0,1
19,113,78,0,2
19,113,111,1,1
19,114,76,0,3
19,114,81,0,2
19,115,75,0,1
19,116,72,1,0
19,116,80,0,1
19,116,89,0,2
19,117,64,0,1
19,117,83,0,1
19,117,112,0,1
19,118,80,0,2
19,118,100,0,1
19,119,57,0,1
19,119,71,0,1
19,119,77,0,1
19,119,78,0,7
19,119,79,0,1
19,119,86,0,1
19,119,87,0,1
19,120,70,0,1
19,120,78,0,10
19,120,79,0,2
19,120,81,0,1
19,120,84,0,1
19,120,96,0,1
19,120,113,0,1
19,121,69,0,1
19,121,71,1,0
19,121,77,0,3
19,121,78,0,4
19,121,79,0,1
19,121,88,0,1
19,122,66,0,1
19,122,73,0,1
19,122,78,0,2
19,122,79,0,1
19,122,80,0,11
19,123,58,0,2
19,123,76,1,0
19,123,79,0,1
19,124,59,0,1
19,124,74,0,3
19,124,77,0,1
19,124,80,0,1
19,124,89,0,1
19,124,107,0,1
19,125,77,0,1
19,125,80,0,1
19,126,28,0,1
19,126,52,0,2
19,126,86,0,1
19,126,112,0,1
19,127,52,0,1
19,127,58,0,1
19,127,78,1,1
19,127,84,0,1
19,127,85,0,3
19,128,61,1,0
19,128,72,0,2
19,128,73,1,10
19,129,69,0,3
19,129,76,0,5
19,129,78,0,1
19,129,82,0,1
19,130,57,0,1
19,130,68,0,6
19,130,71,0,1
19,130,73,0,1
19,130,76,0,1
19,130,77,1,3
19,130,110,0,1
19,130,119,0,1
19,131,67,0,6
19,131,68,0,1
19,131,72,0,7
19,131,73,1,26
19,131,76,1,5
19,131,94,0,1
19,132,53,0,1
19,132,73,2,8
19,132,74,0,6
19,132,77,0,1
19,132,81,0,2
19,133,53,0,1
19,133,59,0,3
19,133,66,0,1
19,133,67,0,1
19,133,70,1,0
19,133,77,0,2
19,133,85,0,3
19,134,60,0,2
19,134,64,0,5
19,134,69,0,3
19,134,71,0,6
19,134,72,0,2
19,134,73,0,2
19,134,77,0,1
19,134,84,0,2
19,134,87,0,5
19,134,95,0,2
19,135,54,0,1
19,135,60,0,3
19,135,64,0,2
19,135,69,0,1
19,135,71,1,1
19,135,73,0,1
19,135,74,0,7
19,135,76,2,7
19,135,83,0,2
19,135,87,0,1
19,135,95,0,1
19,136,63,0,1
19,136,65,0,1
19,136,66,0,1
19,136,67,0,1
19,136,70,0,8
19,136,71,0,2
19,136,73,2,3
19,136,74,1,3
19,136,76,0,1
19,136,79,0,1
19,137,61,0,4
19,137,65,1,5
19,137,66,0,1
19,137,67,0,2
19,137,68,0,2
19,137,70,0,1
19,137,71,0,7
19,137,72,0,4
19,137,73,8,8
19,137,75,0,2
19,137,79,0,1
19,137,108,0,1
19,138,60,0,3
19,138,61,2,7
19,138,67,0,13
19,138,69,0,2
19,138,71,0,2
19,138,72,1,13
19,138,79,18,249
19,139,56,0,1
19,139,58,0,1
19,139,61,0,1
19,139,65,0,1
19,139,67,0,1
19,139,68,0,2
19,139,70,0,1
19,139,71,1,0
19,139,74,0,3
19,139,75,0,1
19,139,91,0,1
19,140,62,0,1
19,140,65,0,2
19,140,66,0,1
19,140,68,0,1
19,140,69,1,0
19,140,70,1,6
19,140,71,0,1
19,140,78,1,3
19,140,82,0,2
19,140,92,1,10
19,141,54,0,1
19,141,58,0,1
19,141,59,0,1
19,141,60,0,1
19,141,61,0,1
19,141,62,0,1
19,141,65,0,1
19,141,66,0,1
19,141,67,0,1
19,141,70,1,8
19,141,72,0,1
19,141,78,0,2
19,141,80,0,1
19,141,82,0,5
19,142,58,0,1
19,142,61,1,0
19,142,66,0,4
19,142,67,0,1
19,142,69,0,1
19,142,72,0,1
19,142,74,0,1
19,142,82,0,1
19,142,86,0,7
19,143,58,0,1
19,143,59,0,1
19,143,65,0,1
19,143,73,0,1
19,143,74,0,2
19,143,75,0,5
19,143,79,0,19
19,143,80,0,1
19,143,81,0,5
19,144,59,0,1
19,144,60,0,3
19,144,64,1,0
19,144,71,0,1
19,144,78,0,1
19,144,81,0,2
19,144,82,0,1
19,144,83,0,1
19,144,84,0,1
19,144,85,1,0
19,144,89,0,1
19,145,78,0,1
19,145,79,1,2
19,145,83,0,1
19,145,84,0,1
19,145,85,0,3
19,145,88,1,2
19,145,89,0,1
19,145,91,0,1
19,146,63,0,1
19,146,67,1,3
19,146,75,1,0
19,146,78,0,3
19,146,79,0,1
19,146,80,0,1
19,146,86,0,1
19,146,94,0,1
19,147,71,0,1
19,147,75,0,3
19,147,76,0,1
19,147,79,0,1
19,147,80,0,6
19,147,85,0,1
19,147,94,0,4
19,148,59,3,0
19,148,71,1,1
19,148,76,0,7
19,148,82,0,1
19,148,87,1,1
19,149,74,0,6
19,149,77,0,2
19,149,78,0,2
19,149,79,0,3
19,149,80,0,1
19,149,84,0,1
19,149,87,0,1
19,150,71,0,1
19,150,72,1,1
19,150,78,0,20
19,150,79,0,2
19,150,81,0,1
19,150,85,0,2
19,150,94,0,1
19,151,71,0,1
19,151,72,0,1
19,151,75,0,2
19,151,77,0,1
19,152,70,0,6
19,152,75,0,3
19,152,83,0,1
