"hour","x","y","twitter","instagram"
19,152,86,0,1
19,153,55,0,11
19,153,72,1,0
19,153,73,0,1
19,153,74,0,1
19,153,80,0,1
19,153,89,0,1
19,153,99,0,2
19,154,38,2,0
19,154,56,0,1
19,154,73,0,2
19,154,74,0,1
19,155,56,0,3
19,155,71,0,8
19,155,79,0,1
19,155,85,0,1
19,155,89,0,3
19,155,90,0,1
19,156,61,0,1
19,156,74,0,1
19,156,75,1,1
19,156,77,0,3
19,157,66,0,2
19,157,78,0,2
19,157,83,0,1
19,157,84,0,1
19,158,63,0,1
19,158,75,0,1
19,158,109,1,0
19,159,78,0,1
19,159,87,0,1
19,161,11,0,1
19,165,87,0,1
19,166,72,0,1
19,168,47,0,1
19,169,73,1,0
19,169,118,1,0
19,171,96,0,1
19,174,95,2,0
19,177,55,0,1
19,178,62,0,1
19,181,114,0,2
19,183,57,0,1
19,184,71,0,1
19,184,73,0,1
19,185,60,0,1
19,187,101,0,1
19,188,95,0,1
19,188,98,0,1
19,189,62,0,1
19,191,101,0,1
19,192,59,0,1
19,192,99,0,1
19,209,125,0,1
19,229,107,0,1
20,68,96,0,2
20,73,67,0,1
20,74,119,0,1
20,78,76,0,1
20,79,111,0,1
20,85,68,0,1
20,85,113,0,1
20,93,105,0,1
20,94,76,0,1
20,95,83,0,1
20,97,83,0,1
20,98,74,0,1
20,99,41,0,1
20,100,45,0,1
20,100,116,0,1
20,101,95,0,2
20,102,89,0,1
20,103,79,0,1
20,103,101,0,1
20,104,77,0,1
20,104,81,0,2
20,104,87,1,0
20,105,44,0,1
20,105,79,0,5
20,106,74,0,1
20,106,77,0,1
20,106,82,0,2
20,107,57,1,2
20,107,58,0,1
20,107,64,0,1
20,108,34,1,1
20,109,81,0,2
20,109,92,0,1
20,110,72,0,1
20,110,74,0,1
20,110,106,0,1
20,112,70,0,1
20,112,88,0,1
20,113,76,0,2
20,113,77,0,2
20,113,101,0,1
20,113,111,0,1
20,114,36,0,3
20,114,76,0,2
20,114,81,0,1
20,115,67,0,1
20,115,68,0,1
20,115,80,0,2
20,116,72,1,0
20,116,78,0,1
20,116,79,0,1
20,116,88,0,1
20,117,79,0,1
20,117,80,0,1
20,117,87,0,1
20,117,117,0,1
20,118,78,0,1
20,118,79,1,2
20,118,80,0,6
20,118,88,0,1
20,119,66,1,1
20,119,71,0,1
20,119,77,0,1
20,119,78,0,4
20,119,79,0,4
20,119,87,0,1
20,119,104,0,1
20,120,69,0,1
20,120,77,0,2
20,120,78,0,10
20,120,79,0,1
20,120,80,0,1
20,120,84,0,1
20,121,36,0,1
20,121,77,0,3
20,121,78,0,2
20,121,79,0,2
20,121,85,0,1
20,121,88,0,2
20,122,66,0,3
20,122,80,0,6
20,122,82,0,1
20,122,92,0,1
20,122,104,0,3
20,123,67,0,1
20,123,90,0,1
20,124,60,0,1
20,124,62,0,1
20,124,74,1,4
20,124,77,0,1
20,124,80,0,1
20,125,79,0,1
20,126,58,0,1
20,126,70,0,1
20,126,87,0,1
20,127,58,0,1
20,127,84,0,1
20,127,85,0,1
20,128,72,0,1
20,128,73,1,14
20,128,86,0,1
20,129,55,0,1
20,129,69,0,5
20,129,73,0,1
20,129,76,1,3
20,129,77,0,1
20,129,82,0,1
20,129,88,0,1
20,129,104,0,1
20,130,56,0,1
20,130,73,0,2
20,130,76,0,4
20,130,77,0,2
20,131,67,0,2
20,131,68,1,0
20,131,69,1,0
20,131,72,0,9
20,131,73,4,23
20,131,75,0,2
20,131,76,0,6
20,131,81,2,4
20,131,94,0,1
20,132,57,0,1
20,132,66,1,0
20,132,72,0,3
20,132,73,0,9
20,132,74,5,11
20,132,76,0,1
20,132,90,0,1
20,133,53,0,3
20,133,55,0,1
20,133,59,0,1
20,133,67,0,1
20,133,70,2,4
20,133,73,0,1
20,133,78,0,2
20,133,80,0,2
20,133,85,0,4
20,134,58,0,1
20,134,64,0,3
20,134,68,0,1
20,134,70,0,3
20,134,71,1,2
20,134,72,0,1
20,134,80,0,1
20,134,81,0,1
20,134,86,0,1
20,134,87,0,1
20,134,95,0,2
20,134,100,0,1
20,135,67,0,1
20,135,68,0,1
20,135,71,0,1
20,135,74,0,6
20,135,75,0,1
20,135,76,0,15
20,135,83,0,3
20,135,100,0,1
20,136,24,0,1
20,136,55,0,1
20,136,62,0,1
20,136,68,0,1
20,136,69,0,2
20,136,70,0,7
20,136,71,0,1
20,136,74,0,4
20,136,76,0,1
20,136,81,0,1
20,136,84,0,1
20,137,61,0,6
20,137,65,0,2
20,137,66,0,2
20,137,70,0,3
20,137,71,0,2
20,137,72,0,2
20,137,73,1,0
20,137,75,0,2
20,137,76,0,2
20,137,83,0,2
20,137,84,0,1
20,137,85,0,2
20,138,56,0,1
20,138,60,0,3
20,138,61,1,4
20,138,67,0,6
20,138,69,1,8
20,138,70,0,1
20,138,71,0,1
20,138,72,1,10
20,138,79,9,273
20,138,82,0,1
20,139,66,0,1
20,139,67,0,3
20,139,70,0,1
20,139,75,0,3
20,139,80,0,1
20,140,61,2,0
20,140,63,0,1
20,140,65,0,1
20,140,68,0,4
20,140,69,0,2
20,140,70,1,6
20,140,78,0,2
20,140,82,0,4
20,140,84,0,1
20,141,65,0,1
20,141,67,0,1
20,141,70,4,15
20,141,72,0,1
20,142,60,0,2
20,142,62,0,1
20,142,63,0,1
20,142,64,0,1
20,142,66,0,1
20,142,74,0,3
20,142,78,0,2
20,142,79,0,1
20,142,85,1,1
20,142,86,0,9
20,143,75,0,2
20,143,79,0,18
20,143,80,0,3
20,144,60,0,3
20,144,74,0,3
20,144,75,0,1
20,144,78,0,1
20,144,81,0,1
20,144,82,0,1
20,144,85,1,0
20,144,92,0,1
20,144,94,0,1
20,145,74,0,1
20,145,81,0,1
20,145,83,0,1
20,145,85,0,3
20,145,121,0,1
20,146,79,1,2
20,146,80,0,3
20,146,82,0,3
20,146,110,0,1
20,147,66,2,0
20,147,75,0,1
20,147,76,0,1
20,147,80,0,1
20,147,81,1,1
20,147,94,0,1
20,148,59,3,0
20,148,68,0,1
20,148,71,0,1
20,148,76,0,3
20,148,77,0,1
20,148,85,1,0
20,148,86,0,1
20,148,87,1,2
20,148,88,0,2
20,149,55,0,1
20,149,71,0,1
20,149,74,0,3
20,149,77,0,5
20,149,78,0,3
20,149,79,0,1
20,150,73,0,1
20,150,77,0,1
20,150,78,1,20
20,150,85,0,3
20,151,57,0,1
20,151,69,1,0
20,151,70,0,1
20,151,71,0,1
20,151,74,0,1
20,151,75,0,2
20,151,79,0,2
20,152,59,0,1
20,152,66,0,1
20,152,70,0,1
20,152,75,0,1
20,152,76,0,1
20,152,77,0,3
20,152,80,0,1
20,152,86,0,1
20,153,71,1,0
20,153,74,0,3
20,153,75,0,2
20,153,79,0,1
20,153,80,1,1
20,153,89,0,1
20,154,38,2,0
20,154,74,0,2
20,155,71,0,4
20,155,80,0,1
20,155,105,0,2
20,156,75,1,1
20,156,76,0,1
20,156,77,0,1
20,157,78,0,1
20,157,81,0,1
20,157,83,0,7
20,157,84,0,2
20,157,92,0,1
20,158,44,0,1
20,158,63,0,4
20,159,26,0,2
20,159,54,0,1
20,159,68,0,1
20,159,73,0,1
20,160,72,0,1
20,160,79,0,3
20,160,83,0,1
20,160,113,0,1
20,163,73,0,1
20,164,44,0,1
20,164,73,0,1
20,164,76,0,1
20,164,86,0,1
20,166,48,0,1
20,170,73,1,0
20,171,85,0,1
20,174,108,0,1
20,175,92,0,1
20,175,100,0,1
20,180,64,0,1
20,184,92,0,1
20,184,99,0,1
20,187,101,0,2
20,187,102,0,1
20,188,98,0,2
20,191,61,0,1
20,191,101,0,1
20,198,117,0,1
20,208,105,0,1
20,219,102,0,4
21,73,59,1,0
21,73,75,0,3
21,74,100,0,1
21,78,76,0,1
21,79,67,0,1
21,89,114,0,1
21,94,76,0,2
21,94,79,0,1
21,95,77,0,1
21,100,65,0,2
21,101,86,0,1
21,104,44,0,1
21,104,91,0,1
21,105,44,0,1
21,105,79,0,18
21,107,57,0,3
21,107,58,0,1
21,108,77,0,1
21,109,28,0,1
21,109,72,0,2
21,109,73,0,1
21,109,78,0,1
21,110,106,0,1
21,111,97,0,1
21,112,51,0,1
21,112,82,0,1
21,113,76,0,4
21,113,81,0,2
21,113,101,0,3
21,114,76,0,2
21,114,78,0,1
21,115,67,0,1
21,115,88,0,1
21,116,72,1,0
21,116,76,0,1
21,116,80,0,1
21,117,78,0,1
21,117,79,0,3
21,117,97,0,1
21,118,75,0,1
21,118,77,0,1
21,118,78,0,1
21,118,79,0,1
21,118,80,0,9
21,118,92,0,1
21,119,78,0,4
21,119,99,0,1
21,120,75,0,1
21,120,78,0,12
21,120,99,0,1
21,121,77,0,3
21,121,78,0,3
21,121,79,0,2
21,121,88,0,1
21,122,66,0,2
21,122,78,0,3
21,122,80,0,3
21,123,58,1,0
21,123,76,0,1
21,123,79,0,1
21,124,56,0,1
21,124,74,0,5
21,124,79,0,1
21,124,81,0,1
21,125,70,1,0
21,125,78,0,1
21,125,79,0,1
21,125,81,0,1
21,125,106,0,1
21,126,52,0,1
21,126,60,0,1
21,126,76,0,1
21,126,82,0,1
21,126,87,0,1
21,127,53,0,1
21,127,58,0,3
21,127,81,0,2
21,127,82,0,1
21,127,86,0,1
21,128,73,0,6
21,128,82,0,1
21,129,68,0,1
21,129,69,3,2
21,129,73,0,1
21,129,76,0,1
21,129,78,0,2
21,129,91,1,0
21,130,68,0,1
21,130,72,0,3
21,130,76,0,1
21,131,60,0,1
21,131,67,0,2
21,131,72,1,11
21,131,73,0,17
21,131,74,0,2
21,131,76,0,7
21,131,80,3,3
21,132,63,0,2
21,132,69,0,1
21,132,72,0,1
21,132,73,0,10
21,132,74,0,7
21,132,76,0,1
21,132,81,0,2
21,132,84,1,0
21,133,53,0,2
21,133,67,0,2
21,133,69,1,0
21,133,71,0,1
21,133,85,1,1
21,134,57,0,1
21,134,58,0,1
21,134,64,0,5
21,134,67,0,2
21,134,71,0,3
21,134,72,0,1
21,134,75,0,2
21,134,77,0,1
21,134,84,0,1
21,134,87,0,2
21,134,95,0,2
21,134,96,0,1
21,135,67,0,1
21,135,68,1,0
21,135,69,0,1
21,135,71,0,1
21,135,73,0,1
21,135,74,0,2
21,135,76,0,4
21,135,78,0,2
21,135,84,0,1
21,136,50,0,1
21,136,65,0,1
21,136,67,0,1
21,136,69,0,4
21,136,70,1,9
21,136,71,0,3
21,136,72,0,1
21,136,74,0,4
21,136,79,0,1
21,136,81,0,2
21,136,85,0,1
21,136,88,1,1
21,137,55,0,1
21,137,61,0,1
21,137,65,0,5
21,137,66,0,2
21,137,68,0,2
21,137,70,0,7
21,137,71,0,2
21,137,75,0,1
21,137,76,0,1
21,137,77,0,1
21,137,78,0,3
21,137,82,0,1
21,137,84,0,1
21,137,85,0,2
21,138,59,0,1
21,138,60,0,1
21,138,61,0,2
21,138,63,0,1
21,138,67,0,10
21,138,69,0,4
21,138,70,1,2
21,138,71,0,2
21,138,72,2,12
21,138,79,6,233
21,138,81,0,1
21,138,84,0,1
21,139,58,0,1
21,139,66,0,1
21,139,67,0,1
21,139,68,0,5
21,139,69,0,1
21,139,70,0,2
21,139,71,0,1
21,139,72,0,1
21,139,75,0,2
21,139,80,1,0
21,139,91,1,1
21,140,59,0,1
21,140,60,0,1
21,140,61,0,1
21,140,62,0,1
21,140,63,0,1
21,140,66,0,1
21,140,69,0,1
21,140,70,1,3
21,140,74,1,1
21,140,78,0,2
21,140,82,0,1
21,140,84,0,1
21,140,92,0,1
21,141,57,0,1
21,141,60,0,2
21,141,61,0,1
21,141,62,0,1
21,141,67,0,4
21,141,68,1,1
21,141,69,1,0
21,141,70,0,13
21,141,78,0,2
21,141,88,0,1
21,142,60,0,1
21,142,65,0,1
21,142,69,0,2
21,142,74,0,1
21,142,78,0,1
21,142,79,0,2
21,142,84,0,1
21,143,59,0,1
21,143,63,0,1
21,143,75,0,3
21,143,78,1,1
21,143,79,0,18
21,144,65,0,1
21,144,71,0,2
21,144,79,0,1
21,144,82,0,1
21,144,83,0,1
21,144,84,0,3
21,144,85,0,1
21,144,89,0,1
21,145,79,0,2
21,146,62,0,1
21,146,63,0,1
21,146,67,0,2
21,146,75,0,1
21,146,78,0,1
21,146,80,0,1
21,146,81,0,1
21,146,82,0,3
21,146,86,0,1
21,147,61,0,1
21,147,66,5,0
21,147,69,0,1
21,147,75,0,1
21,147,76,0,1
21,147,80,0,3
21,147,85,0,1
21,147,88,0,1
21,148,59,3,0
21,148,76,0,5
21,148,81,0,1
21,148,87,1,0
21,148,94,0,1
21,149,71,0,1
21,149,74,0,3
21,149,78,0,2
21,149,79,0,1
21,150,77,0,1
21,150,78,0,20
21,150,85,0,1
21,150,89,0,1
21,151,67,0,1
21,151,68,1,0
21,151,76,0,2
21,151,77,0,3
21,151,95,0,4
21,152,70,0,6
21,152,73,0,1
21,152,80,0,3
21,152,91,0,1
21,153,27,0,1
21,153,55,0,1
21,153,73,0,1
21,153,74,0,1
21,153,79,0,1
21,153,80,0,1
21,153,89,0,1
21,154,38,3,0
21,154,71,0,1
21,154,74,0,1
21,155,71,0,3
21,156,76,0,3
21,156,80,0,1
21,157,75,1,0
21,157,76,0,1
21,157,83,0,2
21,157,84,0,2
21,158,75,1,1
21,158,78,0,1
21,159,26,0,6
21,159,76,1,0
21,159,94,0,1
21,160,95,0,1
21,161,72,0,1
21,161,77,0,1
21,162,81,0,1
21,163,45,0,1
21,163,72,0,1
21,170,70,1,0
21,176,112,0,1
21,177,107,0,1
21,178,123,0,1
21,180,58,0,1
21,183,57,0,1
21,187,101,0,1
21,193,61,0,2
21,200,96,0,1
21,202,96,0,1
21,202,109,0,1
21,219,102,0,1
21,227,119,0,1
22,79,64,1,0
22,79,69,0,1
22,93,107,0,1
22,94,76,0,1
22,101,43,0,1
22,104,79,0,2
22,104,81,0,1
22,105,78,1,0
22,105,79,0,9
22,106,82,0,1
22,107,57,0,2
22,107,58,0,1
22,107,74,1,0
22,108,72,0,1
22,108,104,0,2
22,109,45,1,0
22,109,56,0,1
22,109,72,1,2
22,109,78,0,1
22,109,118,0,1
22,110,71,0,1
22,110,106,0,1
22,111,82,0,1
22,112,73,0,1
22,112,78,0,2
22,113,76,0,3
22,113,77,0,1
22,113,100,0,1
22,113,101,0,1
22,114,76,0,2
22,114,81,0,1
22,114,116,0,1
22,114,120,0,1
22,115,80,0,1
22,115,82,0,1
22,116,72,1,0
22,117,78,0,1
22,117,79,0,2
22,117,81,0,1
22,117,82,0,1
22,117,93,0,3
22,118,49,0,1
22,118,77,1,1
22,118,78,0,1
22,118,80,0,4
22,118,92,0,1
22,118,100,0,6
22,119,78,0,1
22,119,79,0,2
22,119,98,0,1
22,119,114,0,2
22,120,77,0,2
22,120,78,0,3
22,121,36,0,1
22,121,56,0,1
22,121,69,0,1
22,121,77,0,2
22,121,78,0,1
22,121,81,0,1
22,121,119,0,1
22,122,68,0,1
22,122,82,0,1
22,122,104,0,2
22,123,73,0,1
22,123,76,1,1
22,123,77,0,3
22,123,79,0,1
22,123,90,1,0
22,124,74,0,2
22,124,77,0,1
22,124,80,0,1
22,125,73,0,1
22,125,77,0,1
22,125,78,0,1
22,126,52,0,1
22,126,62,1,0
22,126,68,0,1
22,126,110,0,1
22,127,67,1,0
22,127,76,0,1
22,127,80,0,1
22,127,85,0,1
22,128,73,3,24
22,128,77,0,1
22,128,79,0,2
22,128,80,0,1
22,129,69,0,4
22,129,76,1,2
22,129,77,0,1
22,129,80,0,1
22,130,68,0,3
22,130,73,0,1
22,130,76,0,4
22,130,77,0,3
22,130,79,1,0
22,130,98,0,1
22,130,119,0,1
22,131,67,0,4
22,131,72,1,10
22,131,73,1,21
22,131,74,0,2
22,131,76,1,5
22,131,78,0,1
22,131,81,0,1
22,132,68,1,2
22,132,73,0,5
22,132,74,1,7
22,132,76,0,2
22,133,66,0,1
22,133,73,0,1
22,133,79,0,1
22,133,80,0,1
22,133,103,0,1
22,134,64,0,1
22,134,68,0,3
22,134,71,0,1
22,134,72,0,1
22,134,75,1,2
22,134,87,0,1
22,134,95,0,1
22,134,98,0,1
22,135,63,0,1
22,135,67,0,2
22,135,69,0,2
22,135,71,0,1
22,135,73,0,1
22,135,74,0,2
22,135,76,1,7
22,135,79,0,1
22,135,83,0,2
22,135,84,0,1
22,135,100,0,1
22,136,66,1,0
22,136,67,0,1
22,136,68,1,1
22,136,70,1,10
22,136,71,1,0
22,136,74,1,5
22,136,79,0,1
22,136,81,0,1
22,136,84,0,1
22,136,97,0,2
22,137,61,0,1
22,137,65,0,3
22,137,66,0,2
22,137,67,0,1
22,137,68,0,1
22,137,70,0,1
22,137,71,0,2
22,137,73,1,1
22,137,76,0,1
22,137,79,0,1
22,137,85,0,1
22,138,46,0,1
22,138,59,0,1
22,138,61,0,3
22,138,63,0,1
22,138,66,0,1
22,138,67,1,7
22,138,68,0,1
22,138,69,0,3
22,138,71,1,1
22,138,72,0,6
22,138,79,12,199
22,139,50,0,1
22,139,58,0,2
22,139,63,0,1
22,139,66,0,1
22,139,69,0,3
22,139,72,0,1
22,139,74,0,2
22,139,75,0,1
22,140,30,0,1
22,140,61,0,1
22,140,63,0,1
22,140,65,0,1
22,140,66,0,1
22,140,67,0,3
22,140,70,0,1
22,140,71,0,2
22,140,78,0,1
22,140,84,0,1
22,140,92,0,19
22,141,58,0,1
22,141,65,0,1
22,141,67,0,3
22,141,68,1,0
22,141,69,1,1
22,141,70,2,17
22,141,78,0,2
22,142,60,0,2
22,142,64,0,2
22,142,71,0,3
22,142,72,0,1
22,142,79,0,1
22,143,44,0,1
22,143,49,2,0
22,143,62,0,1
22,143,65,0,1
22,143,70,0,1
22,143,75,0,1
22,143,79,0,16
22,143,81,0,1
22,143,83,0,1
22,144,74,0,1
22,144,78,0,1
22,144,80,0,2
22,144,81,1,6
22,144,85,1,5
22,144,93,0,1
22,145,54,1,3
22,145,79,0,2
22,145,80,0,1
22,145,84,0,3
22,146,62,0,3
22,146,65,0,1
22,146,67,0,2
22,146,73,0,1
22,146,78,0,2
22,146,82,0,2
22,146,86,0,1
22,147,69,0,1
22,147,71,0,1
22,147,76,0,1
22,147,77,0,1
22,147,93,0,1
22,147,94,0,1
22,148,86,0,1
22,148,87,1,2
22,148,94,0,2
22,148,95,0,1
22,149,68,2,0
22,149,74,0,1
22,149,77,0,5
22,149,78,0,1
22,149,79,0,1
22,149,89,0,1
22,150,78,0,12
22,150,85,0,5
22,150,94,0,1
22,151,71,0,2
22,151,77,0,2
22,151,79,0,1
22,151,115,1,1
22,152,59,1,0
22,152,65,1,0
22,152,70,0,2
22,152,73,0,1
22,152,76,0,2
22,152,86,0,4
22,152,88,0,1
22,153,55,0,2
22,153,74,0,1
22,154,38,3,0
22,154,74,0,1
22,155,71,0,4
22,155,78,0,1
22,155,89,0,1
22,156,76,1,0
22,156,78,0,2
22,156,80,0,1
22,157,60,0,1
22,157,76,1,1
22,158,63,0,3
22,158,77,0,10
22,159,26,0,1
22,159,54,0,1
22,159,77,0,1
22,159,87,0,1
22,160,75,0,1
22,160,84,0,1
22,161,77,0,1
22,162,68,0,2
22,162,84,0,1
22,165,87,1,1
22,172,78,0,1
22,180,64,0,1
22,180,73,0,1
22,180,108,0,1
22,186,52,0,1
22,187,68,3,0
22,193,61,0,1
22,197,59,1,0
22,201,97,0,1
22,217,103,0,2
22,219,102,0,1
23,73,75,0,1
23,78,56,0,3
23,78,62,0,1
23,82,68,0,1
23,84,66,0,1
23,84,68,0,1
23,92,99,0,1
23,94,76,0,1
23,95,83,1,1
23,95,87,0,1
23,101,43,0,1
23,101,80,0,1
23,104,44,0,1
23,104,73,0,1
23,104,78,0,1
23,105,79,0,3
23,107,57,0,1
23,108,113,0,1
23,109,72,0,2
23,109,78,1,0
23,109,92,0,1
23,111,70,0,1
23,111,82,0,1
23,112,88,0,1
23,113,74,0,1
23,113,81,0,1
23,114,76,0,1
23,114,78,0,1
23,116,72,1,0
23,116,78,0,1
23,116,89,1,1
23,117,79,0,1
23,117,82,0,1
23,118,84,0,1
23,119,78,0,2
23,119,79,0,1
23,119,93,0,1
23,120,43,0,1
23,120,55,0,2
23,120,70,0,1
23,120,78,0,2
23,120,86,0,1
23,120,99,0,1
23,121,56,0,1
23,121,67,0,1
23,121,78,0,3
23,121,79,0,2
23,121,87,0,1
23,121,88,0,2
23,122,59,0,1
23,122,78,0,1
23,122,80,0,1
23,122,83,0,1
23,123,76,0,1
23,123,81,0,1
23,123,87,0,1
23,124,59,0,1
23,124,71,0,1
23,124,74,0,1
23,125,75,0,1
23,125,79,0,1
23,125,81,0,4
23,126,59,0,1
23,126,110,0,1
23,126,112,0,1
23,127,88,0,1
23,128,61,0,1
23,128,64,0,1
23,128,66,0,1
23,128,73,0,4
23,128,77,0,1
23,128,80,0,1
23,128,113,0,1
23,129,69,0,3
23,129,76,0,7
23,129,88,0,1
23,130,57,0,1
23,130,65,0,1
23,130,68,0,3
23,130,73,0,1
23,130,76,3,5
23,130,77,0,1
23,131,60,0,1
23,131,67,0,3
23,131,72,0,8
23,131,73,0,12
23,131,76,1,6
23,131,77,0,1
23,131,78,0,1
23,132,72,0,3
23,132,73,0,4
23,132,74,3,5
23,132,75,0,1
23,132,79,0,1
23,133,53,0,1
23,133,70,1,1
23,133,77,0,1
23,133,78,0,2
23,133,79,0,1
23,133,85,0,1
23,133,100,0,1
23,134,64,0,3
23,134,67,0,1
23,134,68,0,2
23,134,69,0,1
23,134,70,0,1
23,134,72,0,1
23,134,87,0,1
23,134,95,1,0
23,135,69,0,1
23,135,71,0,2
23,135,72,0,1
23,135,73,0,2
23,135,74,2,7
23,135,76,0,2
23,136,62,0,1
23,136,65,0,1
23,136,67,0,2
23,136,70,0,7
23,136,71,0,1
23,136,74,1,4
23,136,84,0,1
23,136,85,0,1
23,136,91,0,1
23,136,95,0,1
23,137,61,0,1
23,137,63,0,1
23,137,65,0,3
23,137,68,0,1
23,137,70,1,0
23,137,71,0,2
23,137,72,0,2
23,137,73,0,1
23,137,78,0,1
23,137,79,0,1
23,137,84,1,0
23,137,127,5,0
23,138,46,0,1
23,138,51,0,1
23,138,55,0,2
23,138,61,0,5
23,138,64,0,1
23,138,67,1,6
23,138,68,0,1
23,138,71,0,1
23,138,72,0,6
23,138,79,17,205
23,139,58,0,1
23,139,66,0,1
23,139,67,1,1
23,139,69,0,1
23,139,70,0,1
23,139,72,0,1
23,139,75,0,1
23,140,68,0,1
23,140,69,0,5
23,140,70,0,3
23,140,73,0,2
23,140,82,0,1
23,140,84,1,2
23,140,92,0,3
23,141,57,0,1
23,141,67,0,3
23,141,68,0,3
23,141,69,1,0
23,141,70,0,11
23,141,71,0,2
23,142,60,0,2
23,142,69,0,2
23,142,79,0,1
23,142,86,0,2
23,142,99,0,1
23,143,64,0,1
23,143,70,0,3
23,143,79,0,9
23,143,81,0,1
23,144,40,0,2
23,144,71,0,2
23,144,74,0,1
23,144,78,0,1
23,144,79,0,4
23,144,85,0,5
23,145,64,1,1
23,145,84,2,2
23,145,85,0,1
23,145,120,0,1
23,146,65,0,1
23,146,67,0,1
23,146,78,0,3
23,146,82,0,1
23,147,69,0,1
23,147,75,0,1
23,147,77,0,1
23,147,80,0,3
23,147,81,0,1
23,147,87,0,1
23,147,88,0,1
23,147,92,0,1
23,147,94,0,1
23,148,78,1,0
23,148,79,0,2
23,148,81,1,2
23,148,82,0,1
23,148,83,0,1
23,148,86,0,1
23,148,87,1,0
23,148,88,0,1
23,148,94,0,1
23,149,74,0,1
23,149,77,0,1
23,149,78,1,1
23,149,79,0,2
23,150,68,0,1
23,150,78,1,11
23,150,79,0,1
23,150,85,0,7
23,150,93,0,1
23,151,71,0,2
23,151,77,1,2
23,151,78,0,2
23,151,79,0,1
23,152,70,0,2
23,152,72,0,1
23,152,80,0,2
23,152,100,0,1
23,153,55,0,1
23,153,66,0,1
23,153,71,1,0
23,153,74,3,3
23,153,79,0,1
23,153,80,0,1
23,154,38,3,0
23,154,56,0,1
23,154,74,0,1
23,154,89,0,1
23,155,71,0,2
23,155,79,0,1
23,156,74,0,1
23,156,76,0,1
23,157,83,0,5
23,158,77,0,1
23,158,111,0,1
23,169,72,0,3
23,169,97,0,1
23,174,61,0,1
23,180,71,0,1
23,187,68,7,0
23,191,91,0,1
23,217,125,0,1